@relation 'generators.RandomRBFGenerator -a 20'

@attribute att1 numeric
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 numeric
@attribute att7 numeric
@attribute att8 numeric
@attribute att9 numeric
@attribute att10 numeric
@attribute att11 numeric
@attribute att12 numeric
@attribute att13 numeric
@attribute att14 numeric
@attribute att15 numeric
@attribute att16 numeric
@attribute att17 numeric
@attribute att18 numeric
@attribute att19 numeric
@attribute att20 numeric
@attribute class {class1,class2}

@data
0.747644,1.094045,0.539148,-0.374965,0.832509,1.02063,0.468801,0.139909,0.958333,0.567385,0.167895,0.999796,0.056962,1.332177,0.610113,1.357964,0.8283,0.104343,0.689708,0.608939,class2
0.25588,0.53682,0.087926,0.149072,0.65125,0.680291,0.473982,0.2011,0.867019,0.788702,0.836648,0.223875,0.237753,0.532574,0.775735,0.646185,0.684816,0.412094,0.140478,1.049821,class1
0.804382,0.236569,0.477557,0.419979,0.131626,0.901387,0.23716,0.566117,0.082898,0.599821,0.621049,0.263089,0.128291,0.24365,0.43071,0.114279,0.470398,0.882602,0.087864,0.840403,class1
0.706231,0.595479,0.783712,0.918549,0.260316,0.494695,0.547978,0.377171,0.528475,0.196524,0.977149,0.197412,0.567765,-0.078698,0.880415,0.214839,0.386983,0.149274,0.227868,0.445443,class1
0.51949,0.140677,0.496941,0.668769,0.112703,0.959305,0.50534,0.121288,0.464381,0.99372,0.401665,0.218847,0.562426,0.5976,0.752952,0.110759,0.830484,0.067432,0.90808,0.409729,class1
1.405694,0.669361,0.487026,0.417199,-0.517881,0.446696,0.283427,0.439393,0.206434,-0.086424,0.688498,0.369811,0.030143,1.446198,0.866468,0.220768,0.952144,0.692019,0.589729,-0.142519,class1
0.27041,0.656463,0.362851,0.372631,0.475517,0.273674,1.074748,0.372592,0.769231,0.077222,0.788617,0.667638,0.050381,0.310187,0.025475,0.230779,0.388058,0.864313,0.143322,0.532618,class1
0.703947,0.788629,0.505899,-0.054076,0.443161,0.934052,0.183075,0.997581,0.00931,0.017572,0.446919,0.727087,0.225587,0.662079,0.46084,0.9634,0.702777,0.100124,0.470954,0.497715,class2
0.021905,0.99011,0.482942,0.338285,0.613164,-0.015105,0.7522,0.457066,0.085836,-0.046545,0.50899,0.859305,0.027128,0.15568,0.59421,0.878671,0.482406,0.859491,0.414365,0.088226,class1
0.360118,0.585163,0.906684,0.482067,0.849734,0.98528,0.652751,0.279394,0.771912,0.938417,0.72249,0.549325,0.155178,0.641518,-0.005254,0.350356,0.71782,0.106569,0.050355,0.130221,class1
0.905657,0.093142,0.596291,0.68466,0.695043,0.241121,0.115154,0.297535,0.672298,0.410242,0.928645,0.668441,0.333382,0.131202,0.083527,0.37586,0.674453,0.475188,0.909409,0.836326,class2
0.955157,0.153764,0.730904,0.63254,0.049865,0.633225,0.12903,0.615919,0.198615,0.103193,0.700673,0.094409,0.789652,0.818223,0.18415,0.627306,0.327233,0.711421,0.575207,0.515174,class1
0.78906,0.836119,0.439172,0.338678,0.297372,0.088615,0.56168,0.266583,0.598338,0.976908,0.622467,0.545819,0.548264,0.200751,0.990386,0.702403,0.870309,0.862876,0.77009,0.224977,class2
0.068475,0.818416,0.510716,0.456904,0.395961,0.301672,0.921236,0.415997,0.559711,0.558263,0.065812,0.778024,1.190537,-0.003749,0.90971,0.821534,0.126637,0.35274,0.994167,0.632368,class2
0.233953,0.20044,0.320301,0.3161,0.387929,0.819751,0.41631,0.467526,0.726195,0.671426,0.615731,0.160202,0.501185,0.292451,0.650668,0.902859,0.31972,0.49952,-0.146322,1.175535,class1
0.366152,0.675354,0.451946,0.271775,0.41948,0.198412,0.974991,0.36501,0.876628,0.055339,0.729391,0.575604,0.042652,0.365317,0.10256,0.222959,0.463115,0.930602,0.236638,0.636198,class1
0.296209,0.855196,0.196408,0.245761,0.691962,0.86259,1.08738,0.392168,0.228092,0.155637,0.309441,1.021405,0.590436,0.61197,0.29995,0.26881,0.140669,0.329611,0.311735,0.691998,class1
0.162454,0.979828,0.529605,0.184737,0.817601,-0.058841,0.901159,0.524098,0.228116,0.145374,0.426472,0.899154,0.0872,0.125123,0.709933,0.872829,0.331769,0.855443,0.388032,0.212035,class1
0.820684,0.910685,0.951662,0.714681,0.876004,0.703667,0.058451,0.245559,0.819627,0.416038,0.524869,0.799748,0.155483,0.795308,0.185391,0.57282,0.768494,0.840792,0.202609,0.719079,class1
0.028261,0.626637,0.681107,0.590942,0.358354,0.968717,0.712398,0.231439,0.44501,0.714853,0.042164,0.682377,0.327317,0.819367,0.138424,0.478381,0.320168,0.562452,0.54818,0.318817,class2
0.926683,0.11607,0.424339,0.518907,0.479789,0.302473,0.653706,0.188349,0.138295,0.956106,0.34694,0.19418,-0.017762,0.773156,0.676435,0.542949,0.707957,0.303038,0.218979,0.763139,class2
1.26516,0.336472,-0.198085,0.920261,0.080374,0.602096,0.847518,0.655224,0.451434,0.724683,-0.086018,0.09049,1.224996,0.142635,0.775463,0.312167,0.399489,0.11111,0.711376,0.174085,class1
0.282871,0.703188,0.93546,0.04988,0.111922,0.990114,0.944254,0.951308,0.374664,0.81333,0.268525,0.483852,0.723947,0.908876,0.42738,0.999273,0.909858,0.901338,0.746466,0.547965,class1
0.482153,0.138433,0.525471,0.651331,0.148674,0.954491,0.48415,0.109123,0.469604,0.970469,0.40813,0.20964,0.561636,0.608437,0.747447,0.122744,0.826682,0.072389,0.909028,0.409657,class1
0.231013,0.357375,-0.282971,0.487703,0.556537,0.201771,0.840182,-0.280047,0.009442,0.492141,0.475021,-0.076401,0.074724,0.311784,0.017166,1.076064,0.826603,0.108267,0.224811,0.981776,class2
0.892599,0.377401,0.432589,0.262772,0.749068,0.104531,0.534411,0.948416,0.964305,0.532564,0.839043,0.723141,0.046851,0.797146,0.98833,0.978435,0.042081,0.282049,0.752583,0.823861,class1
0.872193,0.750688,0.240198,0.168559,0.894678,0.434991,0.094876,0.756547,0.583672,0.567068,0.955151,0.313201,0.218706,0.244837,0.593253,0.977905,0.307856,0.542382,0.536276,0.149158,class1
0.311201,0.237856,0.923973,0.84027,0.72858,0.085306,0.181937,0.663662,0.2607,0.328181,0.558749,0.688891,0.842275,0.72407,0.743491,0.383979,0.924624,0.923892,0.218647,0.829483,class2
0.484372,0.907239,0.844952,0.612252,0.377424,0.774038,0.600972,-0.051517,0.287658,0.413854,0.576325,0.661325,0.29484,0.20546,0.621251,-0.070552,-0.158491,0.793692,0.373562,0.903114,class2
0.755309,0.537023,0.752721,0.995317,0.160942,0.362844,0.517348,0.295174,0.559794,0.29028,0.987961,0.215882,0.438719,0.015915,0.835507,0.204032,0.349089,0.079862,0.321741,0.376793,class1
0.272649,0.820139,0.417033,0.167303,0.606963,0.848753,0.837874,0.247706,0.025784,0.263599,0.38281,0.862692,0.589433,0.61238,0.160335,0.544098,0.038065,0.30894,0.081424,0.834662,class1
0.361855,0.673236,0.452315,0.275422,0.410551,0.193466,0.97743,0.368645,0.873948,0.055603,0.729668,0.575262,0.044238,0.358585,0.100515,0.224964,0.466055,0.935665,0.234396,0.639392,class1
0.858526,0.777342,0.330397,0.135007,0.911544,0.420407,0.133039,0.66558,0.5105,0.566645,0.897272,0.39601,0.151348,0.118664,0.482356,0.878504,0.408687,0.516942,0.64502,0.170157,class1
0.844614,0.427303,0.044546,0.738552,0.885967,0.143192,0.937206,0.704184,0.718857,0.611861,0.211703,0.980475,0.166439,0.125106,0.657545,0.206451,0.709123,0.060113,0.609013,0.549254,class2
0.387681,0.608498,0.495088,0.671254,1.306692,0.198297,0.360137,0.309583,-0.260797,0.5493,1.205178,0.835729,-0.212522,0.055492,0.430814,-0.067521,1.014866,0.68057,0.13332,0.338844,class2
0.665057,0.702544,0.550095,0.011999,0.391805,0.99283,0.124318,0.939759,0.11178,0.044509,0.423994,0.712427,0.204002,0.713971,0.510814,0.974864,0.703958,0.103051,0.548513,0.47137,class2
0.926676,0.980881,0.740312,0.818092,0.584869,0.461812,0.402806,0.463969,0.670065,0.320853,0.891038,0.715979,0.709952,0.526545,0.962636,0.739612,0.733603,0.859014,0.532372,0.252842,class2
0.51279,0.128544,0.498739,0.656042,0.133547,0.946037,0.503684,0.115043,0.469099,0.99016,0.386487,0.226173,0.566868,0.605427,0.7475,0.119073,0.825557,0.045496,0.899482,0.412199,class1
-0.080015,0.797916,0.302899,0.354662,-0.157611,0.939359,0.504215,0.730661,0.671349,0.514472,0.497097,0.157158,0.573857,0.347175,0.256225,0.59204,-0.217258,0.880608,0.609015,0.98877,class2
0.884194,0.169651,0.032186,0.475885,0.037338,0.71592,0.845952,0.998622,0.869601,0.613929,0.553678,0.366463,0.289534,0.049678,0.45991,0.596696,0.65121,0.465771,0.884442,0.157254,class2
0.75371,0.114427,0.11602,0.880198,0.489878,0.880609,0.259689,0.437579,0.119575,0.290595,-0.080888,0.160259,0.343665,1.083978,0.454839,-0.053525,0.808087,0.1756,0.221926,0.027255,class1
0.718384,0.50424,0.58782,0.576458,0.858738,1.211508,0.470822,0.071024,-0.186689,0.780984,0.755328,-0.212816,0.395992,0.862446,0.825213,0.394138,0.755984,0.128358,0.335778,0.788108,class1
0.032609,0.872782,0.332249,0.41582,0.601831,-0.061579,0.888026,0.467298,0.001966,-0.080227,0.414733,0.883115,0.229563,0.170179,0.556164,0.985206,0.358616,1.05592,0.354629,0.067586,class1
0.690302,0.030537,-0.093606,0.720105,0.71635,1.052779,0.543431,0.68212,0.33304,0.235291,0.15332,0.232444,0.181116,0.962416,0.286799,-0.092531,0.720241,0.062422,0.140792,0.013295,class1
0.615419,0.980489,0.206827,0.496402,0.359812,1.136069,0.21273,0.024132,0.212653,0.922924,0.372735,0.284596,0.470527,1.108175,0.76682,0.495005,0.789958,0.139895,0.897646,0.831805,class1
0.265229,0.652222,0.72583,0.224491,-0.075018,0.193223,0.277768,0.228465,0.708788,0.037675,0.55761,0.807388,0.870099,0.039492,0.043322,0.026809,0.614276,-0.003329,0.264058,0.757057,class1
0.330092,0.682625,0.912943,0.057725,0.063616,1.011545,0.961239,0.937972,0.337015,0.810852,0.240238,0.516561,0.689542,0.870938,0.432335,0.965605,0.897339,0.935423,0.728145,0.568265,class1
0.293564,0.6936,0.940042,0.054026,0.118614,0.97907,0.949901,0.957639,0.359585,0.830122,0.277063,0.491822,0.717486,0.896113,0.417025,0.981857,0.916132,0.906188,0.75964,0.558465,class1
0.52821,0.900916,0.164918,0.990642,0.373666,1.120636,0.654295,-0.118385,-0.031978,0.548446,0.56539,0.055076,0.52646,0.764399,0.466691,0.587425,0.439287,0.144149,0.830889,0.619316,class1
0.232866,0.523042,0.034268,0.235633,0.608915,0.520348,0.502328,0.170983,0.930257,0.717127,0.699966,0.220465,0.15108,0.342342,0.731698,0.583128,0.547354,0.273878,-0.029223,0.975844,class1
-0.221677,0.856001,0.114861,-0.107977,0.567728,0.455398,0.787414,1.117415,0.547808,-0.318903,0.037411,-0.311067,0.886474,0.449,0.613339,0.35301,0.283629,0.806246,1.035781,0.017946,class1
0.19434,0.401702,0.086813,0.244921,0.678209,0.530603,0.566798,0.26897,0.877769,0.682328,0.772215,0.216757,0.20196,0.433251,0.847172,0.614453,0.643013,0.303295,0.066519,0.967142,class1
0.034546,0.444019,0.573374,0.145679,0.89588,0.820079,0.04488,0.664699,0.270793,0.483957,0.428037,0.28228,0.432783,0.6508,0.758042,0.753553,1.006821,0.803425,0.35927,0.551873,class1
0.139302,0.291422,0.105786,0.992728,0.642937,0.035425,0.389179,0.958502,0.1638,0.632191,0.817488,0.148424,0.635367,0.639876,0.660213,0.195232,0.637265,0.77899,-0.033438,0.621819,class2
0.227257,0.950634,1.066775,0.922887,0.90232,-0.4375,0.475438,0.889505,0.345556,0.453241,0.069466,0.780396,0.711779,0.712827,1.009058,1.484355,0.976096,0.884846,0.598543,0.417026,class1
0.972843,0.560321,0.120801,0.57049,0.889766,0.079213,0.840418,0.931455,0.721629,0.602922,0.132474,0.844787,0.321641,0.037841,0.622208,0.130054,0.886482,-0.026928,0.621126,0.465704,class2
-0.090656,0.230574,-0.132919,0.486852,0.836117,0.358103,1.420751,0.836971,0.893934,0.550363,1.267148,0.424534,0.875105,1.025387,0.582386,0.525354,1.102704,-0.231321,-0.419091,0.476166,class2
0.121595,0.547063,0.522161,0.32551,0.435322,0.738506,0.135011,0.683976,0.907424,0.711827,0.083748,0.472666,0.319466,0.671595,0.360964,0.945495,0.297645,0.781678,0.444809,0.073947,class1
0.850173,1.088322,0.406356,0.394668,0.070302,0.597736,-0.143107,1.017417,0.025064,0.27885,0.490653,0.488967,0.148049,0.436482,0.438168,0.699978,1.032973,-0.240345,0.121027,0.09456,class2
0.052923,0.913669,0.126091,0.519581,0.813539,0.016626,0.695389,0.639733,0.882235,0.03663,0.368036,0.691922,0.164947,0.411489,0.776398,0.137815,0.221257,0.776865,0.913976,0.74006,class2
0.051693,0.911979,0.123896,0.52278,0.814821,0.019243,0.692638,0.639836,0.879849,0.038667,0.369864,0.692951,0.166585,0.411694,0.774377,0.135408,0.21959,0.7788,0.915183,0.737888,class2
0.796746,0.932912,0.935249,0.758746,0.887591,0.669936,0.085161,0.258414,0.824755,0.439602,0.509977,0.762391,0.177497,0.772141,0.191489,0.567376,0.787271,0.872342,0.203267,0.699366,class1
0.050583,0.910222,0.123321,0.521364,0.814547,0.019309,0.692501,0.639533,0.879585,0.039039,0.369739,0.69373,0.166927,0.410998,0.774099,0.134955,0.21795,0.779194,0.916728,0.737857,class2
0.169826,0.01256,0.646973,0.614202,0.807094,0.895653,0.906071,0.493242,0.563775,0.688373,0.592394,0.372965,0.902057,0.413417,0.388423,0.502308,0.320616,0.095777,0.676784,0.343381,class2
0.492645,0.816542,0.725604,0.883684,0.983187,0.929423,0.551568,0.027937,0.194615,0.164925,0.020175,0.403256,0.265953,0.988124,0.941158,0.129232,0.518795,0.901399,0.948378,0.077778,class2
0.109326,0.754605,0.500827,0.439403,0.285848,0.303945,0.043636,0.547562,0.437482,0.46934,0.813459,0.19742,0.472825,1.021485,0.910354,0.51917,0.123803,0.815007,0.818562,0.26428,class2
-0.003708,0.794658,0.441856,0.540459,0.289665,0.466055,0.142234,0.747769,0.516823,0.449226,0.874658,0.145464,0.344719,0.935557,0.882367,0.411544,0.080834,0.733668,0.67414,0.10828,class2
0.682959,0.203467,0.266465,-0.012844,0.602934,0.601562,0.659812,0.986984,0.620224,0.118824,0.19181,0.879889,0.911926,0.74296,0.217608,0.775344,0.112971,0.123647,0.645099,0.687703,class2
0.051853,0.911572,0.123822,0.521989,0.815506,0.018759,0.693179,0.639767,0.880128,0.039124,0.369835,0.693609,0.166077,0.410819,0.773955,0.135914,0.218978,0.778338,0.915943,0.738615,class2
0.202091,0.312303,0.19271,0.043374,0.732638,0.338699,0.090961,0.416428,0.231866,0.098754,0.519117,0.495533,0.000769,0.55588,0.716355,0.259577,0.503884,0.463921,0.136189,0.523338,class1
0.676365,0.166337,0.687499,0.983424,0.139807,0.430594,0.503113,0.279798,0.427351,0.505345,0.939017,0.632762,0.965181,0.582224,0.423207,0.494937,0.36715,0.781099,0.921285,0.142503,class1
0.187044,0.502914,0.521798,0.684198,0.034676,0.931151,0.426529,0.511737,0.791305,0.709017,0.395195,-0.002236,0.333733,-0.001216,0.158013,0.772584,0.136723,0.195523,0.127191,0.961036,class1
0.337434,0.774574,-0.075103,0.689656,0.196611,0.977345,0.891319,0.540781,0.607405,1.115171,0.271454,0.681195,-0.114835,0.427853,0.208088,0.925021,0.695041,0.525156,0.161682,0.243266,class2
0.649071,0.12404,0.643503,0.986344,0.197319,0.373938,0.455154,0.331621,0.44154,0.496138,0.993843,0.631129,0.907066,0.503408,0.489355,0.420575,0.317019,0.722928,0.970205,0.202633,class1
0.966908,0.293318,0.594174,0.612648,0.851745,0.376931,0.408003,-0.047123,0.915837,0.361041,0.231283,0.573712,0.462911,0.304492,0.284342,0.354552,0.642677,0.392622,0.688566,0.489362,class2
0.703952,0.169817,0.700268,1.029925,0.237189,0.359663,0.411906,0.373656,0.46594,0.452489,1.019389,0.590091,0.90791,0.533694,0.541784,0.464842,0.257622,0.705625,0.933504,0.223156,class1
0.909926,0.523666,0.159715,0.858188,0.855511,-0.026075,0.69194,0.67195,0.615132,0.531251,0.173844,1.002067,0.09752,-0.046426,0.612959,0.199065,0.528368,0.191512,0.735224,0.29455,class2
0.266822,0.366896,0.914353,0.475652,0.543599,0.465464,0.172696,0.639983,0.596603,0.427245,0.699662,0.669608,0.826518,0.447689,0.439792,0.224712,0.159476,0.156784,0.832784,0.101817,class1
0.641788,0.812382,0.403436,0.89951,0.47054,0.254462,0.270694,0.030681,0.196697,0.995887,0.303279,0.495802,0.488166,0.777864,0.925074,0.445104,0.810817,0.540126,0.149523,0.586386,class1
0.017371,0.508712,0.509484,0.16159,0.89184,0.884043,0.024416,0.743711,0.230346,0.540329,0.339391,0.203454,0.436758,0.758625,0.737329,0.787307,0.965147,0.779388,0.259459,0.527685,class1
0.381316,0.840372,0.248102,0.162075,0.539513,0.953942,0.912381,0.35703,0.196424,0.093323,0.45874,1.104835,0.699327,0.650325,0.07749,0.44956,0.003883,0.171075,0.240925,0.523747,class1
0.09163,0.516426,0.491886,0.371639,0.436275,0.692291,0.212119,0.696227,0.935587,0.699339,0.071319,0.446334,0.348541,0.622535,0.33956,0.886071,0.300907,0.837222,0.419386,0.053034,class1
0.781196,0.061244,0.119678,0.15062,0.827193,0.47871,0.931414,0.39763,0.503109,0.638664,0.853152,0.299804,0.749018,0.58812,0.477958,0.02433,0.277134,0.6985,0.977431,0.309885,class1
0.449189,1.011277,-0.059865,0.810666,0.412225,0.179893,0.785406,0.111257,0.978866,0.507558,0.263919,0.031298,-0.072995,0.800721,0.90339,0.095722,0.447554,0.77713,0.493344,0.61671,class1
0.324416,0.395025,0.064701,0.16847,0.720549,0.493564,0.637979,0.121993,0.122792,0.49177,0.440389,0.284233,0.439517,0.670152,0.392507,0.972075,0.779756,0.07895,0.631732,0.894472,class2
0.714809,0.508061,0.695927,0.179026,0.697,0.198981,0.35316,0.561392,0.918023,0.248427,0.405847,0.466292,0.480173,0.874302,0.233192,0.674526,1.015237,0.546868,0.706279,0.711832,class1
1.259191,0.92945,-0.218369,0.49532,0.014709,0.663407,-0.248521,0.229299,0.777981,0.476145,-0.338062,1.017382,0.602588,0.112015,0.377069,0.160587,1.020859,-0.192336,0.072404,0.081378,class2
0.259295,0.710469,0.91686,0.392296,0.823237,0.996185,0.609587,0.324641,0.6769,0.901598,0.833831,0.675572,0.1345,0.595316,0.127453,0.333415,0.668756,0.101082,0.077416,0.305748,class1
0.166679,0.504747,0.420207,1.004816,0.487871,0.971883,0.955671,0.960888,0.837528,0.632388,0.275399,0.881448,0.049741,0.561834,0.880117,0.6597,0.464617,0.941569,0.481162,0.491219,class1
0.290224,0.708138,0.938138,0.046684,0.110893,0.980057,0.950659,0.953441,0.367728,0.808405,0.277189,0.475947,0.720075,0.903715,0.43148,0.987422,0.898811,0.897803,0.742827,0.556077,class1
0.185053,0.23226,0.40872,0.711282,0.162994,0.476425,0.544121,0.541526,0.844615,1.289574,-0.237387,0.192341,0.37101,0.917015,0.026495,0.833312,0.747904,0.752685,-0.030328,0.485513,class2
0.258186,0.515587,0.384891,0.999195,0.542382,0.949423,0.90485,0.960141,0.813213,0.599029,0.286873,0.857872,0.101713,0.524796,0.865228,0.70296,0.517055,0.942048,0.473327,0.408385,class1
0.302984,0.446337,0.833138,1.10467,0.916322,0.222648,0.397827,0.462772,0.516498,0.470149,0.526322,0.429802,1.103902,0.419713,0.670309,0.497227,1.081741,0.747555,0.278038,0.586291,class2
0.782401,0.832756,0.434527,0.348918,0.304281,0.093937,0.562803,0.254362,0.60265,0.97261,0.628135,0.544629,0.539924,0.198135,0.996261,0.708868,0.883369,0.860855,0.768847,0.218493,class2
0.54937,0.639678,0.404743,0.032604,0.371701,0.625424,0.06581,0.16366,0.013701,0.697522,0.118168,0.902338,0.471136,0.001991,0.573974,0.052479,0.715556,0.859763,0.420731,0.042973,class1
0.335957,0.850984,0.515699,0.387436,0.433075,0.133776,0.98079,0.211546,-0.062088,-0.160129,0.380256,1.040901,-0.104316,0.132653,0.436344,0.918669,0.280427,1.028673,0.180742,0.014308,class1
0.884017,0.180164,-0.047397,0.41519,0.092331,0.747955,0.628431,1.03261,0.764109,0.64892,0.672878,0.335824,0.139814,0.268214,0.331958,0.655442,0.461218,0.666059,0.809806,0.312071,class2
0.337822,0.682888,0.397881,0.274662,0.458919,0.116253,1.063972,0.37458,0.839238,0.078949,0.678236,0.486153,0.059337,0.363854,0.073875,0.173424,0.408706,0.968897,0.324047,0.682321,class1
0.783726,0.440721,0.072566,0.713107,0.97314,0.031638,0.85908,0.781642,0.798514,0.669187,0.133793,0.934301,0.208327,0.054303,0.728146,0.240158,0.756063,0.17368,0.604263,0.448708,class2
0.388977,0.467132,0.273378,0.952087,0.300373,0.896831,0.826452,0.805906,0.741614,1.11293,0.082626,0.425317,-0.008983,0.486436,0.49676,0.607907,0.226475,0.289053,0.249145,0.543579,class2
0.366804,0.692111,0.39502,0.184057,0.294305,0.264899,1.079429,0.442659,0.980403,-0.000896,0.782162,0.498556,-0.048289,0.470569,0.073809,0.238852,0.576667,1.027907,0.251546,0.526838,class1
0.24927,-0.033592,0.164769,0.402176,0.051273,0.398431,0.555755,0.343489,0.49015,-0.012932,0.433038,0.870052,0.834916,0.045394,0.664178,0.993777,0.177094,0.427438,0.478445,0.923292,class2
0.072744,0.306517,0.671179,0.275372,0.970387,0.851676,0.163496,0.586673,0.212269,0.334681,0.23174,0.156551,0.423684,0.706761,0.852103,0.865154,1.038983,0.858446,0.210833,0.597022,class1
0.862673,0.009556,0.697895,0.275452,0.068672,0.609066,0.948935,0.268788,0.181025,0.020806,0.683321,0.499016,0.474034,0.143179,0.113866,0.224378,0.842613,0.403324,0.946602,0.538731,class1
0.307572,0.693562,0.950299,0.022508,0.083111,0.980753,0.926388,0.920856,0.37039,0.839995,0.29729,0.476842,0.745128,0.905977,0.421166,1.007947,0.875074,0.882649,0.726442,0.524341,class1
0.610211,0.813755,0.417333,0.937267,0.484865,0.250503,0.292831,0.009292,0.211566,0.961334,0.288895,0.489692,0.460651,0.795311,0.950994,0.471248,0.803969,0.524087,0.126924,0.556811,class1
1.258491,0.526554,1.035659,0.736963,0.277072,0.671169,-0.360746,0.941989,0.180629,0.15063,0.884023,-0.072159,0.957465,0.842875,0.236021,0.558737,0.026046,0.895776,1.078295,0.765082,class1
0.895791,0.818606,0.385574,0.112265,0.906789,0.454266,0.131016,0.687549,0.548624,0.510893,0.924084,0.340343,0.154792,0.121661,0.484177,0.873833,0.378832,0.550324,0.583383,0.114829,class1
1.124295,-0.135473,0.406237,0.515382,-0.357422,1.305067,0.484456,0.828998,-0.191048,0.667538,0.273904,0.356296,0.009884,0.642588,-0.05768,-0.261658,0.074538,1.228421,-0.028877,1.256234,class1
0.663439,0.080057,0.659565,0.994023,0.181715,0.330335,0.505272,0.335897,0.468655,0.467102,1.018421,0.655902,0.864579,0.46767,0.50013,0.454781,0.296859,0.753066,0.946528,0.250691,class1
0.95831,0.272138,0.630785,0.636189,0.881282,0.384545,0.51511,0.067557,0.853459,0.451943,0.33441,0.515328,0.512762,0.243358,0.344508,0.46666,0.78814,0.31218,0.684326,0.570903,class2
