@relation 'generators.RandomRBFGenerator '

@attribute att1 numeric
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 numeric
@attribute att7 numeric
@attribute att8 numeric
@attribute att9 numeric
@attribute att10 numeric
@attribute class {class1,class2}

@data
0.410389,0.3883,0.44188,0.032411,0.687767,0.576749,0.429359,0.438389,0.452133,0.474357,class1
-0.045315,1.218855,0.351343,0.50728,0.399005,0.831573,0.349722,0.64583,0.433687,0.286221,class2
0.970906,-0.329172,1.042189,0.940922,0.539857,0.143852,-0.155047,1.318352,0.720414,0.768273,class1
0.191449,-0.008513,0.40392,0.615278,0.624049,0.687274,0.185436,0.278222,-0.119044,0.552725,class1
0.213666,0.463121,0.416061,0.519712,0.713341,0.02766,0.63714,0.437902,0.397933,0.01613,class2
0.240374,0.502659,0.274373,0.601171,0.890038,0.921731,0.236548,0.083303,0.746765,0.588489,class2
0.350155,0.87401,0.463308,0.075277,0.423109,0.528052,0.778455,1.019653,0.463571,0.728703,class2
0.42659,0.055667,0.695912,0.081438,0.703152,0.294901,0.566911,0.006046,0.96405,0.395801,class2
0.051787,0.611461,0.677314,0.583632,0.369377,0.944365,0.690908,0.220517,0.455068,0.705778,class1
0.49427,0.913998,0.418961,0.871534,0.328053,-0.039907,1.123129,0.856625,0.199227,0.463558,class1
0.575688,0.995838,0.380578,0.353576,0.34767,0.500954,0.833435,0.962671,0.338268,0.241514,class2
0.755301,-0.218248,0.661369,0.058886,0.39371,0.695442,0.83008,-0.257661,0.344518,0.424464,class1
0.528113,-0.070952,0.276241,0.502941,0.651544,0.89428,0.743401,-0.10447,0.813095,1.291399,class2
0.709352,0.772343,0.129395,0.340374,0.588102,0.397129,0.677641,0.164977,0.036802,0.395132,class1
0.758472,0.733045,0.827205,0.535317,0.245611,0.733515,0.684546,0.064966,0.504144,0.794257,class2
0.754039,0.744543,0.861899,0.536867,0.267415,0.749587,0.684588,0.061468,0.506262,0.80446,class2
0.452173,1.001421,0.757624,0.88088,0.445405,-0.059246,1.079149,0.806368,0.387777,0.484053,class1
0.860568,0.6984,0.319646,0.364099,0.3313,0.045984,0.446934,0.25128,0.757327,0.895129,class2
0.525669,0.721767,0.044059,0.279862,0.781189,0.195839,0.589904,0.16945,0.615857,0.488712,class2
0.166004,0.523126,0.278693,0.824008,0.175927,0.208055,1.044951,0.724982,-0.064181,0.953598,class1
-0.071142,1.016454,0.506716,0.803797,0.69971,0.562247,-0.181118,0.831872,1.006526,1.072464,class1
0.876444,0.630838,0.794821,0.250975,0.293257,0.832884,0.041801,0.887282,0.456881,0.796979,class2
0.878465,-0.167508,0.866404,0.355628,0.211069,0.61443,0.779881,0.468891,0.708435,0.483166,class1
1.023137,1.029935,0.977611,0.302157,0.432154,0.786365,0.327661,1.21495,0.334171,-0.051006,class2
0.262591,0.561237,0.303188,0.276003,0.318136,0.819597,1.188314,0.715946,0.512439,1.012904,class2
0.294686,0.410958,0.215292,0.541439,-0.194811,-0.151113,0.434958,-0.010467,0.810586,-0.260872,class2
0.366208,0.528895,0.256752,0.586106,0.382019,0.888655,0.294897,0.431765,-0.026282,0.787166,class1
0.014208,0.617434,0.65375,0.585218,0.382982,0.996054,0.658862,0.240715,0.468424,0.709574,class1
0.367039,0.47703,0.346901,0.425462,0.488966,1.016372,0.609314,0.924477,0.50656,0.474095,class1
0.40183,0.530373,0.260092,0.475496,0.543673,1.041248,0.701543,0.910038,0.434955,0.450749,class1
0.05722,0.16893,0.723881,0.774484,0.370145,0.641505,0.215813,0.24056,0.551467,0.307043,class1
0.219912,0.237725,0.881778,0.447753,0.452906,0.99293,0.190504,0.716815,0.816766,0.409971,class1
0.986407,0.161714,0.781504,0.997763,0.112211,0.325624,0.64975,0.380079,1.346672,0.83709,class1
0.33722,1.026465,0.678868,0.659595,0.213363,0.342174,0.09597,0.309243,0.24698,0.646853,class1
-0.162498,0.091822,0.816273,0.171748,1.040746,1.116032,-0.205297,0.31261,0.917057,0.224141,class1
-0.101105,0.103992,0.375703,0.425915,-0.079711,1.0761,0.058055,0.621369,0.733354,-0.117004,class1
0.452165,0.736015,0.699001,0.607686,0.59104,0.193016,0.46693,0.539139,0.211745,0.559285,class2
0.34101,-0.460552,0.162756,1.131703,0.43224,0.114846,-0.23562,0.907533,0.471944,-0.320191,class1
0.066666,0.431448,0.875744,0.707061,0.551627,0.339481,-0.04881,0.202921,0.297539,0.115126,class1
0.231532,0.657532,0.16595,0.143143,0.313544,0.935836,0.626889,0.130437,0.755458,0.174129,class1
-0.357391,-0.301687,0.25893,0.942299,0.374151,0.334232,-0.518201,0.067594,0.145337,-0.033242,class1
0.160129,0.738505,0.179619,0.088695,0.400111,0.789659,0.753358,0.166878,0.731922,0.00963,class1
0.997788,0.514769,0.820215,0.245933,0.381055,0.972302,0.211075,0.796156,0.454229,0.696278,class2
0.385996,-0.043811,0.697581,0.971778,0.153125,1.216613,0.933191,0.425564,1.221315,0.625353,class2
0.799396,0.845532,0.440586,0.338653,0.292291,0.077933,0.565355,0.26899,0.597545,0.961524,class2
0.159287,0.970005,0.058552,0.364049,0.259092,0.408718,0.301596,0.555822,0.697263,0.19439,class2
0.528836,0.512675,0.150457,0.367525,0.382172,1.048128,0.632091,0.75719,0.406318,0.487134,class1
0.416651,0.829984,0.478328,0.040601,0.380332,0.563398,0.837087,0.977248,0.434023,0.771902,class2
0.274387,0.214282,0.343382,0.382081,0.872453,0.793491,0.392941,0.316603,0.037852,0.710889,class1
0.507578,0.469109,0.308792,0.486355,0.258564,1.158309,0.954865,0.151585,0.459419,0.816758,class2
-0.201925,0.415828,0.956987,0.516404,1.243353,0.808828,0.35731,0.851616,0.258463,0.715816,class1
0.740172,0.739985,0.847472,0.532856,0.264843,0.751409,0.695373,0.06386,0.520117,0.81092,class2
0.377332,0.394241,0.416423,0.044728,0.713677,0.567871,0.452285,0.468787,0.451377,0.486156,class1
0.379495,0.988142,0.193454,0.133826,0.196891,0.746097,0.444425,0.18566,0.602881,0.20066,class1
0.924089,0.333081,0.143337,0.001583,0.632774,0.915009,0.544082,0.425157,0.818268,0.256206,class1
0.460844,0.461564,0.352152,0.52257,0.599565,1.114968,0.731153,0.997256,0.540759,0.497051,class1
0.305314,0.637012,0.635064,0.204213,0.487503,0.64184,0.715691,1.148841,0.512829,0.857221,class2
0.339454,0.868058,0.341901,-0.161127,0.637024,0.768363,0.868135,0.150216,0.495244,-0.171929,class1
0.845144,0.664261,0.853429,0.230895,0.308844,0.831299,0.015001,0.851974,0.419615,0.828079,class2
0.143435,0.487459,0.547337,0.584109,0.211826,0.629419,0.188442,0.013515,0.1669,0.179557,class2
0.591563,0.778412,-0.135461,0.359546,0.870074,0.044341,0.893471,0.026049,0.405594,0.625561,class1
0.816629,0.245601,0.757387,0.435437,0.698795,0.255559,0.338435,0.568726,0.423381,0.682201,class1
0.334498,0.872119,0.461036,-0.043937,0.311473,0.429603,0.867543,0.953339,0.290117,0.898683,class2
-0.060903,0.832247,0.499533,0.978144,0.663304,0.673396,-0.023133,0.564866,0.854038,0.667346,class1
0.559228,0.219982,0.297668,0.581249,0.345333,0.880741,0.910189,-0.024131,0.769794,0.934709,class2
0.622894,0.742612,0.367431,0.82048,0.294183,0.611272,0.568891,0.294825,0.805854,0.588587,class2
0.449603,0.357163,0.227971,0.494966,0.793608,0.807967,0.484911,0.076537,0.073544,0.563307,class1
0.362443,0.415852,0.429794,0.021817,0.700371,0.549885,0.43705,0.456912,0.449492,0.466809,class1
0.391734,0.769366,0.495274,0.587178,0.139618,0.826121,0.634426,0.783811,0.439353,0.019713,class2
-0.050997,-0.449534,0.774195,0.274274,0.978552,1.04626,1.511197,0.501135,0.479183,0.180856,class1
0.343757,0.538381,0.285865,0.578233,0.299525,0.976612,0.220467,0.443341,0.028542,0.832662,class1
0.478366,-0.18408,0.72795,0.579576,1.097275,0.696532,0.095425,0.391542,-0.253037,0.566526,class1
0.601504,0.598499,0.771415,0.827139,0.175646,0.386241,0.044323,1.093095,1.081763,0.165234,class1
0.526734,0.927167,0.505318,0.465293,-0.107795,0.68539,0.55078,0.98636,0.403424,0.039723,class2
0.09174,0.177863,0.366138,1.111445,0.611584,0.86216,0.886695,0.842317,0.977937,0.508108,class2
0.098376,0.475107,-0.174455,-0.08281,0.719507,0.53571,0.727609,0.724689,1.081927,-0.320903,class1
0.73357,0.41075,0.783131,0.867594,0.593005,0.263669,0.161016,0.326219,0.840647,0.071515,class2
0.494447,0.750873,0.38978,-0.003352,0.479773,0.628069,0.895417,0.945763,0.5313,0.77541,class2
0.593424,0.760778,0.35125,0.736076,0.282014,0.650425,0.497201,0.316988,0.85821,0.604633,class2
0.391862,0.420138,0.43634,0.06164,0.720372,0.54052,0.46483,0.490389,0.467254,0.484308,class1
0.607883,-0.291516,0.297243,0.272671,0.500673,0.361282,0.506402,0.261096,0.169816,0.714499,class2
0.75186,0.759652,0.829662,0.499419,0.262366,0.70574,0.676204,0.037098,0.49937,0.814241,class2
-0.543949,0.296977,-0.197736,1.482726,-0.131464,0.841569,0.900922,0.92926,0.225088,1.034555,class1
0.380313,0.466892,0.337941,0.440624,0.502369,0.999142,0.63032,0.902436,0.516132,0.498775,class1
0.099075,-0.062702,0.902764,0.444509,0.579381,0.785896,0.0457,0.503796,0.604429,0.647106,class1
0.214861,0.441583,0.43587,0.523828,0.698158,0.031285,0.639916,0.424054,0.396851,-0.007599,class2
0.103879,0.101326,0.652292,0.769882,0.306093,0.635326,0.208143,0.158531,0.434061,0.320424,class1
0.079819,0.807041,0.703799,0.828198,0.625365,0.200139,1.021651,0.206385,0.015103,0.628311,class1
0.187112,0.893438,0.134982,0.391334,0.381774,0.290019,0.278178,0.420778,0.720773,0.371819,class2
0.252212,0.537847,0.631236,0.240685,0.082303,0.160671,0.421518,0.160968,0.777065,-0.037004,class2
0.381973,0.879586,0.555222,0.582182,0.055691,0.774523,0.636787,0.888537,0.437286,0.012993,class2
0.359208,-0.570256,0.590306,0.119792,0.500486,0.367066,-0.224755,0.252619,0.049401,0.530441,class2
0.428988,0.059731,0.676656,0.050583,0.735791,0.290485,0.582226,0.022563,0.950713,0.39681,class2
0.783923,0.305657,0.009918,0.450004,0.031274,0.744498,0.9015,1.038734,0.7965,0.579641,class2
-0.087072,0.353833,0.916073,1.070937,0.045553,0.765477,0.298791,0.002191,0.912832,0.653449,class1
0.762643,0.591582,0.427461,0.19946,0.548373,0.552095,1.103653,0.845479,0.265962,1.134741,class2
0.176696,0.917563,0.031296,0.39351,0.315053,0.368473,0.326548,0.495888,0.710358,0.277487,class2
0.189322,0.283832,0.352064,0.480644,0.770033,0.86539,0.352927,0.263736,0.149413,0.732388,class1
0.287694,0.373986,0.336389,0.360072,0.658111,0.894658,0.508377,0.781173,0.580443,0.431612,class1
1.141133,0.463362,0.500957,0.326376,0.612114,0.789526,-0.155767,0.943636,0.780265,0.135311,class2
0.386736,0.379839,0.415504,0.044599,0.718418,0.574969,0.466967,0.464576,0.465982,0.489845,class1
0.205467,0.447472,0.42463,0.520212,0.697774,0.02607,0.636415,0.430796,0.389169,0.00318,class2
0.623034,0.249723,0.583902,0.887891,0.35805,0.52904,0.367601,0.91811,0.787183,0.422364,class1
0.397434,0.951613,0.549832,0.612648,0.111451,0.683098,0.599502,0.929086,0.396818,0.08146,class2
0.264906,0.461547,0.57186,0.29416,0.040838,0.08786,0.425922,0.264998,0.808491,-0.053481,class2
0.286113,0.809084,0.58997,0.667177,0.038334,0.832398,0.535997,0.795647,0.519118,0.03361,class2
-0.123868,0.391415,0.808451,0.900491,0.880405,0.774545,0.360605,0.244706,0.358334,0.724231,class1
0.311833,0.909153,0.695198,0.637427,0.193218,0.342331,0.149847,0.205282,0.300125,0.768912,class1
0.457275,0.259192,0.442922,0.659179,0.3961,0.961702,0.803236,0.050418,0.625842,0.907359,class2
0.458166,1.065381,0.543969,0.728263,0.175921,0.323136,0.015666,0.336158,0.212631,0.691368,class1
0.592008,0.222978,0.468187,0.736387,0.493344,0.453111,0.247883,0.892708,0.653555,0.510438,class1
-0.04391,-0.165784,0.537848,0.268293,0.638344,0.686231,0.26901,0.48557,0.526995,0.407729,class1
0.092495,0.856596,0.759656,0.727155,0.636306,0.156352,0.964345,0.1673,0.058102,0.707975,class1
0.349399,0.483965,0.323276,0.45067,0.503623,0.976803,0.650118,0.90074,0.535793,0.481566,class1
0.466278,0.705398,0.712714,0.503761,0.645885,0.176724,0.338915,0.520014,0.163073,0.606517,class2
0.684559,0.264714,0.54733,0.7228,0.553589,0.573502,0.267764,1.090486,0.625674,0.357237,class1
0.52225,0.588045,0.2152,0.100852,0.163568,0.243566,0.654495,1.341574,0.169514,0.824666,class2
-0.908627,1.581086,0.836588,-0.120195,-0.33992,0.438215,0.576897,-0.020167,-0.348067,1.232151,class1
0.243138,0.292754,0.323607,0.388533,0.799748,0.87807,0.344057,0.183944,0.092729,0.594764,class1
0.023834,0.143536,0.730442,0.334235,0.738264,0.763191,0.141885,0.284238,0.594178,0.579988,class1
0.542611,0.852538,0.287221,0.689095,0.395426,0.70653,0.577788,0.416403,0.763719,0.546271,class2
0.382655,0.418699,0.440163,0.060218,0.683323,0.55512,0.438518,0.504547,0.484614,0.469295,class1
-0.081422,0.052858,0.774333,0.438674,0.827716,0.707447,-0.077072,0.320433,0.521888,0.673377,class1
0.39448,0.454478,0.338043,0.455556,0.51776,1.020122,0.621176,0.889604,0.525689,0.498292,class1
0.427284,0.059198,0.676735,0.053041,0.731803,0.290806,0.583494,0.022316,0.954226,0.398644,class2
0.143326,0.242622,0.641767,0.533147,0.442513,0.78713,0.072256,0.63391,0.92316,0.178344,class1
0.287436,1.096404,0.035426,0.32874,0.157796,0.425034,0.398752,0.532743,0.534392,0.441259,class2
0.44168,0.062194,0.523267,0.034538,0.619954,0.888891,0.751102,0.053777,0.088068,0.440549,class1
0.098257,0.994868,0.649695,0.787331,0.036908,1.011471,0.674439,0.770273,0.650182,-0.262159,class2
0.929547,0.082643,0.896984,0.408091,0.810099,0.103219,0.258718,0.422548,0.308338,0.889055,class1
0.411421,-0.104152,0.406306,0.918889,0.704896,0.997322,0.477097,0.152925,0.64167,0.648865,class2
0.25303,0.469796,0.277948,0.605325,0.930072,0.875468,0.225209,0.056753,0.771507,0.545935,class2
0.675114,0.685306,0.291043,0.554071,-0.218859,0.867786,0.903659,0.708564,0.416694,0.164781,class2
0.91069,0.360109,0.161254,0.148544,0.478939,0.880844,0.419199,0.52385,0.652864,0.146598,class1
0.033503,0.162929,0.707732,0.831507,0.391399,0.675031,0.224509,0.222241,0.50303,0.318977,class1
0.023648,0.184773,0.00867,0.73588,1.033399,0.496296,-0.066838,0.132025,0.78906,0.825643,class2
0.155773,0.849426,0.5874,0.429247,0.46977,1.030283,0.719328,0.147585,0.238564,0.416735,class1
0.399768,0.837989,0.545378,0.620563,0.083348,0.726152,0.620787,0.899311,0.41743,0.00126,class2
0.401465,0.339133,0.506091,0.877837,1.301342,1.286283,0.083282,0.305371,0.418339,0.594371,class2
0.518608,0.189763,0.471528,0.206951,0.901457,0.145203,0.740665,0.558632,0.756288,0.8878,class1
0.748314,0.740655,0.850302,0.533173,0.267674,0.746778,0.693877,0.066061,0.51931,0.811418,class2
0.38499,0.393367,0.416655,0.053206,0.716281,0.568744,0.456981,0.465434,0.452754,0.49479,class1
0.208689,0.765917,0.142485,0.016813,0.3417,0.837112,0.69847,0.161054,0.750621,0.010978,class1
0.053999,0.099166,0.780757,0.36645,0.663503,0.80351,0.14758,0.357703,0.634749,0.500843,class1
-0.139337,0.308843,0.881048,0.576386,0.121293,0.978399,0.981697,0.025956,0.455227,0.590686,class1
0.057986,0.24455,0.822817,0.728681,0.498975,0.821109,0.096665,0.522369,0.969793,0.197755,class1
0.331493,0.956132,1.053132,0.305024,0.398984,1.753908,-0.397974,-0.75155,0.373838,1.084037,class1
0.398615,0.905743,0.521309,0.947352,0.235975,0.491213,-0.069863,0.032233,0.460872,0.713707,class1
0.232578,0.069139,0.6916,0.472755,0.687154,0.904238,0.088032,0.265866,0.598153,0.533082,class1
0.832515,0.739254,0.802283,0.156693,0.318647,0.792567,0.056026,0.879405,0.399107,0.788677,class2
0.510497,0.711099,0.055847,0.268277,0.76252,0.206308,0.606024,0.170592,0.622767,0.481764,class2
0.981196,0.047765,0.91063,0.461158,0.93064,0.03329,0.160326,0.249077,0.396529,0.935244,class1
0.437778,0.977095,0.532618,0.565906,0.229207,0.387648,0.135469,0.416603,0.300656,0.771496,class1
0.489419,0.746479,0.012144,0.249198,0.816085,0.206137,0.628647,0.12385,0.659629,0.535786,class2
0.04584,-0.161931,0.980693,0.603619,0.821962,0.505293,0.122381,0.706964,0.459639,0.045826,class1
0.42762,1.006609,1.066648,0.356079,0.685109,0.618498,0.649647,0.574783,0.09811,1.079255,class1
0.013181,0.956926,0.611977,0.794584,0.556421,-0.013779,1.169827,0.294605,0.097147,0.591849,class1
0.189619,0.728906,0.682071,0.681141,0.234465,0.962327,0.699646,0.619353,0.301565,0.15067,class2
0.781035,0.247175,0.242577,-0.029425,0.477829,1.078526,0.38267,0.654251,0.778694,0.068412,class1
0.956509,0.730089,0.183127,0.769037,0.614124,0.253616,0.721104,0.94297,0.056271,0.067049,class2
0.032797,0.748437,0.036352,0.203753,0.342157,0.80995,0.580197,0.287932,0.681001,-0.056456,class1
0.344792,0.544798,0.344579,0.487474,0.348074,0.999775,0.159847,0.51557,-0.0501,0.849742,class1
0.366567,1.015675,0.381181,1.098711,0.248953,0.051277,0.900171,0.97664,0.4227,0.440209,class1
0.02136,0.080385,1.019415,0.131691,0.75526,1.033292,0.181963,0.559147,0.685818,0.778417,class1
0.768677,0.404278,0.721706,0.974254,0.166519,0.877525,0.334855,1.027058,0.735695,0.513091,class1
0.37861,0.389863,0.419683,0.048413,0.717475,0.56867,0.458744,0.472859,0.451359,0.483306,class1
0.057559,0.662653,0.736823,0.281334,0.30668,0.695697,0.81287,0.824806,0.364765,-0.085292,class2
0.157099,-0.380039,0.529784,0.194828,0.73231,0.086358,0.180736,0.684188,0.129428,0.352348,class2
0.060123,0.798604,0.575021,0.91336,0.70026,0.650056,-0.010555,0.528519,0.857919,0.755297,class1
0.923454,0.06599,1.147895,0.243458,0.955902,0.166969,0.299719,0.504631,0.358986,0.79538,class1
0.163399,0.293898,0.517432,0.755033,0.187889,1.21456,0.500064,0.23885,-0.1551,0.624286,class1
0.868525,0.369371,0.157261,0.108154,0.478555,0.915242,0.369652,0.541359,0.621439,0.152607,class1
0.032012,0.117158,0.52779,-0.029739,0.221944,0.156202,0.031512,0.348899,1.16562,0.019638,class2
0.520859,0.718223,0.044779,0.280758,0.779237,0.193185,0.58955,0.164834,0.608391,0.488607,class2
0.744926,0.752206,0.855885,0.536553,0.258855,0.744103,0.703524,0.075393,0.514408,0.808492,class2
0.789115,0.752772,0.818838,0.554815,0.303458,0.780708,0.653747,0.082422,0.489113,0.846059,class2
0.360159,0.461943,0.338456,0.43212,0.514592,1.010733,0.638812,0.92334,0.495981,0.479615,class1
0.086228,0.360966,0.367345,0.115931,0.786117,0.673491,0.533007,0.135308,0.156401,0.436478,class1
0.492852,0.977628,0.56712,0.941929,0.397379,0.103474,0.955863,0.971143,0.460915,0.273565,class1
0.328076,0.420933,0.351681,0.069537,0.171537,-0.085954,0.62165,0.238837,0.671871,0.039295,class2
0.705105,0.282057,0.900957,0.846669,0.735204,1.019812,1.16627,0.531565,1.093239,0.787229,class2
0.375871,0.389164,0.406788,0.040435,0.721698,0.561097,0.46286,0.475777,0.440223,0.481624,class1
0.307773,0.86186,0.329595,1.123778,0.452337,0.275605,0.982995,1.178564,0.489819,0.544122,class1
0.521063,0.715139,0.03025,0.287829,0.78643,0.208056,0.590567,0.155486,0.608234,0.492862,class2
0.271433,1.043984,0.58749,1.086577,0.692287,0.497381,0.05739,0.183284,0.143577,0.906658,class2
0.250515,0.934379,0.365994,0.788036,1.006134,0.819987,-0.09772,0.388789,0.892178,0.762487,class1
0.74664,0.761463,0.85155,0.446475,0.173033,0.736947,0.688075,0.144832,0.532646,0.861502,class2
0.078379,0.886775,0.783361,0.755561,0.6451,0.16837,0.976501,0.150104,0.070027,0.686448,class1
0.362645,1.015008,0.670189,0.571659,0.236411,0.366928,0.030745,0.186019,0.289836,0.741031,class1
0.750954,0.232659,0.770912,1.034938,0.916713,0.316228,0.355575,0.121947,0.327936,0.564322,class2
-0.066,0.221005,0.703771,0.856368,0.450271,0.714447,0.312214,0.180704,0.484775,0.308784,class1
0.023118,0.164483,0.767735,0.696274,0.340615,0.650778,-0.008269,0.3014,1.121941,0.408689,class1
0.379054,1.005784,0.621133,0.691083,0.209523,0.399437,0.052242,0.282421,0.177558,0.711516,class1
0.740338,0.572075,0.874318,1.103114,1.044931,0.597352,-0.037044,0.879622,0.583883,0.028087,class2
0.514577,0.255531,-0.254806,0.348162,0.799327,1.413302,0.019263,0.319701,0.169792,0.476568,class2
0.325221,0.805985,0.704957,0.564745,-0.052844,0.818447,0.730777,0.783494,0.305998,0.100014,class2
1.027567,1.079145,0.893942,1.221396,0.525939,0.516234,1.263289,1.101779,0.75293,0.505841,class1
0.674892,0.191203,0.319072,0.236961,0.649767,0.664249,0.56538,0.22745,0.204495,0.576182,class1
0.23864,0.830601,0.412657,0.706288,0.625959,0.779967,-0.238731,0.490142,0.912275,0.551132,class1
0.987039,0.485297,0.46618,0.258823,0.810573,0.397427,-0.362391,0.434933,1.006326,0.426971,class2
0.367821,0.51806,0.312791,0.370751,0.537902,1.025549,0.701986,0.856344,0.569879,0.583153,class1
0.172389,0.738424,0.199184,-0.065582,0.397205,0.756726,0.805221,0.002909,0.820729,-0.048794,class1
0.102019,0.797021,0.267174,0.968478,0.270083,-0.137657,1.401498,0.385362,0.383453,0.611877,class1
0.149272,0.540883,0.817895,0.350493,0.73247,0.508615,0.768496,0.425466,-0.015733,0.006575,class2
-0.006793,0.321617,0.664115,0.586225,0.570398,0.717909,0.233538,0.580446,0.922982,0.2725,class1
-0.016217,0.792995,0.216576,0.517544,0.743434,0.458807,0.302676,1.009012,0.552244,0.686804,class1
0.893466,0.34631,0.190059,0.163715,0.460827,0.905195,0.432673,0.516371,0.601347,0.199312,class1
0.021878,1.087761,-0.062643,0.482676,0.350235,0.542752,0.429929,0.551128,0.674299,0.151199,class2
0.35404,0.367674,0.392526,0.053061,0.70031,0.577413,0.449827,0.467825,0.431158,0.506127,class1
